ID_BANDA;BANDA;TITULO;ANIO;ESTILO;FUENTE;DISCO;URL;FLAGS;MATCH
10;AM Afligidos;Bajo tu Misericordia;2024;AM;deezer;Bajo tu Misericordia (Instrumental Version);https://www.deezer.com/track/2609741512;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
10;AM Afligidos;Caballero Andaluz;2026;AM;deezer;PRIMAVERA PONTANA - AFLIGIDOS;https://www.deezer.com/track/3842523811;sin_autor_detectado,banda_estreno_sin_verificar;
10;AM Afligidos;Enriquetilla;2026;AM;deezer;PRIMAVERA PONTANA - AFLIGIDOS;https://www.deezer.com/track/3842523821;sin_autor_detectado,banda_estreno_sin_verificar;
10;AM Afligidos;Eterna Expiración;2025;AM;deezer;LA MÚSICA PARA EL SEÑOR - AFLIGIDOS - PUENTE GENIL;https://www.deezer.com/track/3288100781;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
10;AM Afligidos;Franciscana Penitencia;2023;AM;deezer;Y fui tu Costalero... (Acoustic Versions);https://www.deezer.com/track/2560195302;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.772
10;AM Afligidos;Gloria al Muerto;2026;AM;deezer;PRIMAVERA PONTANA - AFLIGIDOS;https://www.deezer.com/track/3842523831;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.774
10;AM Afligidos;La Música Para El Señor;2025;AM;deezer;LA MÚSICA PARA EL SEÑOR - AFLIGIDOS - PUENTE GENIL;https://www.deezer.com/track/3288100721;sin_autor_detectado,banda_estreno_sin_verificar;
10;AM Afligidos;Lithostrotos;2025;AM;deezer;CONCIERTO SANTA CECILIA 2025 (En Vivo);https://www.deezer.com/track/3745479602;sin_autor_detectado,banda_estreno_sin_verificar;
10;AM Afligidos;Luz de los Afligidos;2024;AM;deezer;Luz de los Afligidos (Instrumental Version);https://www.deezer.com/track/2624087272;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.81
10;AM Afligidos;Misterio De La Presentación;2025;AM;deezer;LA MÚSICA PARA EL SEÑOR - AFLIGIDOS - PUENTE GENIL;https://www.deezer.com/track/3288100741;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.885
10;AM Afligidos;Plegaria a la Virgen de los Desamparados;2026;AM;deezer;PRIMAVERA PONTANA - AFLIGIDOS;https://www.deezer.com/track/3842523841;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.784
10;AM Afligidos;Quiero Ser Pontanés;2026;AM;deezer;PRIMAVERA PONTANA - AFLIGIDOS;https://www.deezer.com/track/3842523801;sin_autor_detectado,banda_estreno_sin_verificar;
10;AM Afligidos;Satispen Tali;2025;AM;deezer;Satispen Tali - Directo;https://www.deezer.com/track/3670517502;sin_autor_detectado,banda_estreno_sin_verificar;
74;AM Carlos III;Himno Cofrade;2009;AM;apple;Entrada Triunfal;https://music.apple.com/es/album/himno-cofrade/301928280?i=301928372&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.75
74;AM Carlos III;La Salve Cantora;2009;AM;apple;Entrada Triunfal;https://music.apple.com/es/album/la-salve-cantora/301928280?i=301928360&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.897
117;AM Cautivo;Ángeles de la Salud — en vivo;2021;AM;deezer;Ángeles de la Salud — en vivo;https://www.deezer.com/track/3831841811;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Azotado en San Juan — en vivo;2025;AM;deezer;Concierto «Mi propio sentir» 2023;https://www.deezer.com/track/3262572241;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Cada Primavera — en vivo;2025;AM;deezer;Concierto «Mi propio sentir» 2023;https://www.deezer.com/track/3262572281;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.778
117;AM Cautivo;Dulce Misericordia — Estreno 2026;2026;AM;deezer;Dulce Misericordia — Estreno 2026;https://www.deezer.com/track/3887464081;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;El Ángel de Getsemaní;2020;AM;deezer;El Ángel de Getsemaní;https://www.deezer.com/track/2919338701;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.791
117;AM Cautivo;En tus manos — en vivo;2025;AM;deezer;Concierto «Mi propio sentir» 2023;https://www.deezer.com/track/3262572271;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.773
117;AM Cautivo;Eterna Melodía;2024;AM;deezer;Eterna Melodía;https://www.deezer.com/track/2709791752;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Flagrum — en vivo;2025;AM;deezer;Concierto «Mi propio sentir» 2023;https://www.deezer.com/track/3262572231;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Granadero;2026;AM;deezer;El compás de Estepona;https://www.deezer.com/track/4075371361;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;La historia de un barrio (cuarteto de cuerda);2025;AM;deezer;La historia de un barrio... en cuarteto de cuerda;https://www.deezer.com/track/3574896191;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;La historia de un barrio — en vivo;2019;AM;deezer;La historia de un barrio — en vivo;https://www.deezer.com/track/3831800511;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
117;AM Cautivo;La Oración de un pueblo — en vivo;2025;AM;deezer;Concierto «Mi propio sentir» 2023;https://www.deezer.com/track/3262572221;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.852
117;AM Cautivo;La paz de tu mirada — en vivo;2025;AM;deezer;Concierto «Mi propio sentir» 2023;https://www.deezer.com/track/3262572251;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.826
117;AM Cautivo;La Victoria de Dios — Estreno 2026;2026;AM;deezer;La Victoria de Dios — Estreno 2026;https://www.deezer.com/track/3887397041;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Legado de Caridad (cuarteto de cuerda);2025;AM;deezer;La historia de un barrio... en cuarteto de cuerda;https://www.deezer.com/track/3574896211;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Lento (malagueño, 55 bpm);2026;AM;deezer;El compás de Estepona;https://www.deezer.com/track/4075371371;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Lento (malagueño, 66bpm);2026;AM;deezer;El compás de Estepona;https://www.deezer.com/track/4075371351;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Mi Oración — en vivo;2025;AM;deezer;Mi Oración — en vivo;https://www.deezer.com/track/3438386761;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Santísimo Cristo de Hermandad y Caridad;2015;AM;apple;Santísimo Cristo de Hermandad y Caridad - Single;https://music.apple.com/es/album/sant%C3%ADsimo-cristo-de-hermandad-y-caridad/1747474525?i=1747474526&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Santísimo Cristo de Hermandad y Caridad (cuarteto de cuerda);2025;AM;deezer;La historia de un barrio... en cuarteto de cuerda;https://www.deezer.com/track/3574896201;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Santísimo Cristo de Hermandad y Caridad — en vivo;2025;AM;deezer;Concierto «Mi propio sentir» 2023;https://www.deezer.com/track/3262572211;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Señor de Santa Ana — Estreno 2026;2026;AM;deezer;Señor de Santa Ana — Estreno 2026;https://www.deezer.com/track/3887463561;sin_autor_detectado,banda_estreno_sin_verificar;
117;AM Cautivo;Sol y Sombra - Julián Bedmar, Miguel Á. Salas y Miguel Mena;2024;AM;deezer;Sol y Sombra - Julián Bedmar, Miguel Á. Salas y Miguel Mena;https://www.deezer.com/track/2932363791;sin_autor_detectado,posible_popurri,banda_estreno_sin_verificar;
40;AM Cristo de Gracia;A tí, Dios Padre (Maqueta);2020;AM;apple;A tí, Dios Padre (Maqueta) - Single;https://music.apple.com/es/album/a-t%C3%AD-dios-padre-maqueta/1531162549?i=1531162550&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.789
40;AM Cristo de Gracia;Albores;2024;AM;deezer;Certamen CPM Músico Ziryab 2024;https://www.deezer.com/track/2673925132;sin_autor_detectado,banda_estreno_sin_verificar;
40;AM Cristo de Gracia;Córdoba, llena de Gracia;2025;AM;deezer;LA SANTÍSIMA TRINIDAD;https://www.deezer.com/track/3559044621;sin_autor_detectado,banda_estreno_sin_verificar;
40;AM Cristo de Gracia;Mi Esparraguero - Oro y Plata (Sevillana);2014;AM;deezer;Mi Esparraguero - Oro y Plata (Sevillana);https://www.deezer.com/track/2804620812;sin_autor_detectado,banda_estreno_sin_verificar;
49;AM Cristo de la Salud;Al Rey del Pradillo;2026;AM;apple;"Salud; Música Y Vida (En Directo)";https://music.apple.com/es/album/al-rey-del-pradillo-en-directo/1892731150?i=1892731337&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
49;AM Cristo de la Salud;Aprended de Mí;2026;AM;apple;"Salud; Música Y Vida (En Directo)";https://music.apple.com/es/album/aprended-de-mi-en-directo/1892731150?i=1892731324&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
49;AM Cristo de la Salud;Regazo de Humildad;2026;AM;apple;"Salud; Música Y Vida (En Directo)";https://music.apple.com/es/album/regazo-de-humildad-en-directo/1892731150?i=1892731350&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.833
49;AM Cristo de la Salud;Salud, música y vida;2026;AM;apple;"Salud; Música Y Vida (En Directo)";https://music.apple.com/es/album/salud-mu-sica-y-vida-en-directo/1892731150?i=1892731152&uo=4;sin_autor_detectado,posible_popurri,posible_duplicado,banda_estreno_sin_verificar;0.774
49;AM Cristo de la Salud;Señor de las Multitudes;2026;AM;apple;"Salud; Música Y Vida (En Directo)";https://music.apple.com/es/album/sen-or-de-las-multitudes-en-directo/1892731150?i=1892731519&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
49;AM Cristo de la Salud;Sit Semper Nobiscum;2026;AM;apple;"Salud; Música Y Vida (En Directo)";https://music.apple.com/es/album/sit-semper-nobiscum-en-directo/1892731150?i=1892731331&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.882
49;AM Cristo de la Salud;Soberano de San Francisco;2026;AM;apple;"Salud; Música Y Vida (En Directo)";https://music.apple.com/es/album/soberano-de-san-francisco-en-directo/1892731150?i=1892731508&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.809
35;AM Dulce Nombre de Jesús;Aleluya Groria a Dios;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/aleluya-groria-a-dios/1878273319?i=1878273497&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
35;AM Dulce Nombre de Jesús;Ante el Hijo de Dios;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/ante-el-hijo-de-dios/1878273319?i=1878273484&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.889
35;AM Dulce Nombre de Jesús;Dulce Jesús Sacramentado;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/dulce-jesu-s-sacramentado/1878273319?i=1878273482&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
35;AM Dulce Nombre de Jesús;Hallado en el Templo;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/hallado-en-el-templo/1878273319?i=1878273494&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
35;AM Dulce Nombre de Jesús;Himno de El Dulce Nombre;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/himno-de-el-dulce-nombre/1878273319?i=1878273488&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.809
35;AM Dulce Nombre de Jesús;Himno de España;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/himno-de-espan-a/1878273319?i=1878273477&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.765
35;AM Dulce Nombre de Jesús;Hosanna Rey de la Paz;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/hosanna-rey-de-la-paz/1878273319?i=1878273487&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.769
35;AM Dulce Nombre de Jesús;Jesús entre Los Doctores;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/jesu-s-entre-los-doctores/1878273319?i=1878273493&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
35;AM Dulce Nombre de Jesús;Miércoles Santo en Estepa;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/mie-rcoles-santo-en-estepa/1878273319?i=1878273499&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
35;AM Dulce Nombre de Jesús;Oración de notas y melodías;2025;AM;apple;En tu Dulce Nombre;https://music.apple.com/es/album/oracio-n-de-notas-y-melodi-as/1878273319?i=1878273473&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
67;AM Dulce Nombre de Jesús;Al Son de Graná;2024;AM;deezer;Al Son de Graná - Live;https://www.deezer.com/track/3160193521;sin_autor_detectado,banda_estreno_sin_verificar;
67;AM Dulce Nombre de Jesús;Cañilla / 100 Años de Realejo;2026;AM;deezer;Cañilla / 100 Años de Realejo (En Vivo);https://www.deezer.com/track/4166430932;sin_autor_detectado,banda_estreno_sin_verificar;
67;AM Dulce Nombre de Jesús;Graná en las Venas;2024;AM;deezer;Graná en las Venas;https://www.deezer.com/track/3156665201;sin_autor_detectado,banda_estreno_sin_verificar;
67;AM Dulce Nombre de Jesús;Nuestro Señor & A.M. Dulce Nombre de Jesús (Granada));2025;AM;apple;Nuestro Señor (feat. Agrupación Musical Nuestro Padre Jesús del Rescate (Granada) & A.M. Dulce Nombre de Jesús (Granada)) [En Vivo] - Single;https://music.apple.com/es/album/nuestro-se%C3%B1or-feat-agrupaci%C3%B3n-musical-nuestro-padre/1807157330?i=1807157331&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
64;AM Encarnación;A los Pies;2021;AM;deezer;"De la ""Calzá"" a Sevilla";https://www.deezer.com/track/1260640592;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
64;AM Encarnación;Alma Mía (Salmo 114);2005;AM;apple;A Mi Hermandad;https://music.apple.com/es/album/alma-m%C3%ADa-salmo-114/1557728637?i=1557728860&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
64;AM Encarnación;Costalero de Nazaret;2024;AM;deezer;Hijos de la Encarnación;https://www.deezer.com/track/2601035402;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.769
64;AM Encarnación;El Legado de Nazaret;2026;AM;deezer;El Legado de Nazaret;https://www.deezer.com/track/3919430461;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.821
64;AM Encarnación;Reina y Madre de la Encarnación;2021;AM;deezer;"De la ""Calzá"" a Sevilla";https://www.deezer.com/track/1260640572;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.893
64;AM Encarnación;Sangre y Costal Cofrade;2012;AM;deezer;Presentación y Sangre. Música de Semana Santa;https://www.deezer.com/track/30040971;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.789
64;AM Encarnación;Sentimientos;2009;AM;apple;Reina Marinera;https://music.apple.com/es/album/sentimientos/573375683?i=573375990&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
64;AM Encarnación;Toques de la Calzá;2025;AM;deezer;El Hijo de la Encarnación. Antología;https://www.deezer.com/track/3722690092;sin_autor_detectado,banda_estreno_sin_verificar;
27;AM Estrella;De tu Mano, Padre;2020;AM;deezer;El Legado de Nuestra Fe;https://www.deezer.com/track/1285425222;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.882
27;AM Estrella;Herencia Viva;2020;AM;deezer;El Legado de Nuestra Fe;https://www.deezer.com/track/1285425332;sin_autor_detectado,banda_estreno_sin_verificar;
27;AM Estrella;La Victoria de la Vida;2020;AM;deezer;El Legado de Nuestra Fe;https://www.deezer.com/track/1285425242;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.791
27;AM Estrella;Nuestro Legado (Agrupación Musical Juvenil);2020;AM;deezer;El Legado de Nuestra Fe;https://www.deezer.com/track/1285425342;sin_autor_detectado,banda_estreno_sin_verificar;
27;AM Estrella;Salud de San Pablo;2024;AM;deezer;Salud de San Pablo (En vivo);https://www.deezer.com/track/3027018221;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.842
27;AM Estrella;Suena la Estrella;2020;AM;deezer;El Legado de Nuestra Fe;https://www.deezer.com/track/1285425252;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.848
27;AM Estrella;Sueños de Luna Gitana;2020;AM;deezer;El Legado de Nuestra Fe;https://www.deezer.com/track/1285425162;sin_autor_detectado,banda_estreno_sin_verificar;
57;AM Estrella;Cincuentenario de la Estrella;2022;AM;deezer;40 Aniversario;https://www.deezer.com/track/1713660837;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.758
57;AM Estrella;Dame Luz y la Voluntad de Tu Resurrección;2016;AM;deezer;La Estrella Que Nos Ilumina;https://www.deezer.com/track/118590850;sin_autor_detectado,banda_estreno_sin_verificar;
57;AM Estrella;Descendido;2020;AM;deezer;El Sueño de Unos Niños;https://www.deezer.com/track/865507382;sin_autor_detectado,banda_estreno_sin_verificar;
57;AM Estrella;Fúnebre;2022;AM;deezer;¡Oh Bendita Estrella!;https://www.deezer.com/track/1713647357;sin_autor_detectado,banda_estreno_sin_verificar;
57;AM Estrella;La Misión;2020;AM;deezer;El Sueño de Unos Niños;https://www.deezer.com/track/865507492;sin_autor_detectado,banda_estreno_sin_verificar;
57;AM Estrella;Las Puertas de la Gloria;2020;AM;deezer;El Sueño de Unos Niños;https://www.deezer.com/track/865507482;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.756
57;AM Estrella;Mater Stella;2022;AM;deezer;Nuestra Música;https://www.deezer.com/track/1713656577;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.762
57;AM Estrella;Retransmisión del Paso de Misterio de la Sagrada Cena en Calle Pozuelo;2022;AM;deezer;35 Aniversario;https://www.deezer.com/track/1713679617;sin_autor_detectado,banda_estreno_sin_verificar;
57;AM Estrella;Salva;2023;AM;apple;Salva - EP;https://music.apple.com/es/album/salva/1666994612?i=1666994613&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
81;AM Estrella;A mi Madre del Cielo y Rey de los Cielos;2005;AM;deezer;Sobre tus hombros, mi Pasión (En Vivo);https://www.deezer.com/track/1357237522;sin_autor_detectado,banda_estreno_sin_verificar;
81;AM Estrella;Amarga Oración;2016;AM;deezer;Pasión Nazarí;https://www.deezer.com/track/1354879012;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.778
81;AM Estrella;Comentario A la Decana de Granada;2016;AM;deezer;Pasión Nazarí;https://www.deezer.com/track/1354878882;sin_autor_detectado,banda_estreno_sin_verificar;
81;AM Estrella;Comentario A los músicos del corazón;2016;AM;deezer;Pasión Nazarí;https://www.deezer.com/track/1354879022;sin_autor_detectado,banda_estreno_sin_verificar;
81;AM Estrella;Comentario Al Señor de Granada;2005;AM;deezer;Sobre tus hombros, mi Pasión (En Vivo);https://www.deezer.com/track/1357237632;sin_autor_detectado,banda_estreno_sin_verificar;
81;AM Estrella;Comentario Cautivo en su Prendimiento;2004;AM;deezer;XXV Años de Estrella;https://www.deezer.com/track/1357243442;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.825
81;AM Estrella;Comentario Consuelo Gitano;2009;AM;deezer;XXX Años de Historia Musical;https://www.deezer.com/track/1354873422;sin_autor_detectado,banda_estreno_sin_verificar;
81;AM Estrella;Comentario Creo en Ti;2016;AM;deezer;Pasión Nazarí;https://www.deezer.com/track/1354878832;sin_autor_detectado,banda_estreno_sin_verificar;
